STATUS | wrapper  | 2010/10/19 16:44:17 | --> Wrapper Started as Daemon
INFO   | jvm 1    | 2010/10/20 15:42:39 | 	at org.neo4j.kernel.EmbeddedGraphDbImpl.shutdown(EmbeddedGraphDbImpl.java:260)
INFO   | jvm 1    | 2010/10/20 15:42:39 | 	at org.neo4j.kernel.EmbeddedGraphDatabase.shutdown(EmbeddedGraphDatabase.java:118)
INFO   | jvm 1    | 2010/10/20 15:42:39 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownGraphDatabase(DatabaseLocator.java:273)
INFO   | jvm 1    | 2010/10/20 15:42:39 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownAndBlockGraphDatabase(DatabaseLocator.java:288)
INFO   | jvm 1    | 2010/10/20 15:42:39 | 	at org.neo4j.rest.Main$1.run(Main.java:35)
STATUS | wrapper  | 2010/10/20 15:42:39 | <-- Wrapper Stopped
STATUS | wrapper  | 2010/10/20 15:42:55 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2010/10/20 15:42:55 | Launching a JVM...
INFO   | jvm 1    | 2010/10/20 15:42:55 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2010/10/20 15:42:55 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2010/10/20 15:42:55 | 
INFO   | jvm 1    | 2010/10/20 15:42:56 | Using database at [neo4j-rest-db]
INFO   | jvm 1    | 2010/10/20 15:42:56 | Running server at [http://localhost:9999/]
INFO   | jvm 1    | 2010/10/20 15:42:56 | 2010-10-20 15:42:56.025:INFO::Logging to STDERR via org.mortbay.log.StdErrLog
INFO   | jvm 1    | 2010/10/20 15:42:56 | 2010-10-20 15:42:56.079:INFO::jetty-6.1.25
INFO   | jvm 1    | 2010/10/20 15:42:56 | 2010-10-20 15:42:56.137:INFO::Started SocketConnector@0.0.0.0:9999
INFO   | jvm 1    | 2010/10/20 15:42:56 | Press Ctrl-C to kill the server
INFO   | jvm 1    | 2010/10/20 15:43:10 | 20/10/2010 15:43:10 com.sun.jersey.api.core.PackagesResourceConfig init
INFO   | jvm 1    | 2010/10/20 15:43:10 | INFO: Scanning for root resource and provider classes in the packages:
INFO   | jvm 1    | 2010/10/20 15:43:10 |   org.neo4j.rest.web
INFO   | jvm 1    | 2010/10/20 15:43:10 | 20/10/2010 15:43:10 com.sun.jersey.api.core.ScanningResourceConfig logClasses
INFO   | jvm 1    | 2010/10/20 15:43:10 | INFO: Root resource classes found:
INFO   | jvm 1    | 2010/10/20 15:43:10 |   class org.neo4j.rest.web.JsonAndHtmlWebService
INFO   | jvm 1    | 2010/10/20 15:43:10 |   class org.neo4j.rest.web.ResourcesService
INFO   | jvm 1    | 2010/10/20 15:43:10 | 20/10/2010 15:43:10 com.sun.jersey.api.core.ScanningResourceConfig logClasses
INFO   | jvm 1    | 2010/10/20 15:43:10 | INFO: Provider classes found:
INFO   | jvm 1    | 2010/10/20 15:43:10 |   class org.neo4j.rest.web.DatabaseBlockedExceptionMapper
INFO   | jvm 1    | 2010/10/20 15:43:10 |   class org.neo4j.rest.web.security.AuthenticationExceptionMapper
INFO   | jvm 1    | 2010/10/20 15:43:10 | 20/10/2010 15:43:10 com.sun.jersey.server.impl.application.WebApplicationImpl _initiate
INFO   | jvm 1    | 2010/10/20 15:43:10 | INFO: Initiating Jersey application, version 'Jersey: 1.3 06/17/2010 04:53 PM'
INFO   | jvm 1    | 2010/10/20 15:43:12 | 20/10/2010 15:43:12 org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog doInternalRecovery
INFO   | jvm 1    | 2010/10/20 15:43:12 | INFO: Non clean shutdown detected on log [neo4j-rest-db/nioneo_logical.log.1]. Recovery started ...
INFO   | jvm 1    | 2010/10/20 15:43:13 | 20/10/2010 15:43:12 org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog doInternalRecovery
INFO   | jvm 1    | 2010/10/20 15:43:13 | INFO: Non clean shutdown detected on log [neo4j-rest-db/lucene/lucene.log.1]. Recovery started ...
INFO   | jvm 1    | 2010/10/20 15:43:13 | 20/10/2010 15:43:13 org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog doInternalRecovery
INFO   | jvm 1    | 2010/10/20 15:43:13 | INFO: Non clean shutdown detected on log [neo4j-rest-db/lucene-fulltext/lucene.log.1]. Recovery started ...
STATUS | wrapper  | 2010/10/20 15:45:32 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2010/10/20 15:45:33 | Shutting down the server
INFO   | jvm 1    | 2010/10/20 15:45:33 | 2010-10-20 15:45:33.044:INFO::Stopped SocketConnector@0.0.0.0:9999
INFO   | jvm 1    | 2010/10/20 15:45:33 | Unable to close logical log
INFO   | jvm 1    | 2010/10/20 15:45:33 | java.io.FileNotFoundException: neo4j-rest-db/nioneo_logical.log.active (No such file or directory)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:212)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:98)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.setActiveLog(XaLogicalLog.java:1358)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.close(XaLogicalLog.java:709)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaContainer.close(XaContainer.java:102)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.nioneo.xa.NeoStoreXaDataSource.close(NeoStoreXaDataSource.java:229)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.nioneo.xa.NioNeoDbPersistenceSource.stop(NioNeoDbPersistenceSource.java:78)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.GraphDbInstance.shutdown(GraphDbInstance.java:269)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.EmbeddedGraphDbImpl.shutdown(EmbeddedGraphDbImpl.java:260)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.EmbeddedGraphDatabase.shutdown(EmbeddedGraphDatabase.java:118)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownGraphDatabase(DatabaseLocator.java:273)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownAndBlockGraphDatabase(DatabaseLocator.java:288)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.Main$1.run(Main.java:35)
INFO   | jvm 1    | 2010/10/20 15:45:33 | Unable to close logical log
INFO   | jvm 1    | 2010/10/20 15:45:33 | java.io.FileNotFoundException: neo4j-rest-db/lucene/lucene.log.active (No such file or directory)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:212)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:98)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.setActiveLog(XaLogicalLog.java:1358)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.close(XaLogicalLog.java:709)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaContainer.close(XaContainer.java:102)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.index.lucene.LuceneDataSource.close(LuceneDataSource.java:207)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.XaDataSourceManager.unregisterAllDataSources(XaDataSourceManager.java:139)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.TxModule.stop(TxModule.java:101)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.GraphDbInstance.shutdown(GraphDbInstance.java:271)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.EmbeddedGraphDbImpl.shutdown(EmbeddedGraphDbImpl.java:260)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.EmbeddedGraphDatabase.shutdown(EmbeddedGraphDatabase.java:118)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownGraphDatabase(DatabaseLocator.java:273)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownAndBlockGraphDatabase(DatabaseLocator.java:288)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.Main$1.run(Main.java:35)
INFO   | jvm 1    | 2010/10/20 15:45:33 | Unable to close logical log
INFO   | jvm 1    | 2010/10/20 15:45:33 | java.io.FileNotFoundException: neo4j-rest-db/lucene-fulltext/lucene.log.active (No such file or directory)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:212)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:98)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.setActiveLog(XaLogicalLog.java:1358)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.close(XaLogicalLog.java:709)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaContainer.close(XaContainer.java:102)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.index.lucene.LuceneDataSource.close(LuceneDataSource.java:207)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.XaDataSourceManager.unregisterAllDataSources(XaDataSourceManager.java:139)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.impl.transaction.TxModule.stop(TxModule.java:101)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.GraphDbInstance.shutdown(GraphDbInstance.java:271)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.EmbeddedGraphDbImpl.shutdown(EmbeddedGraphDbImpl.java:260)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.kernel.EmbeddedGraphDatabase.shutdown(EmbeddedGraphDatabase.java:118)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownGraphDatabase(DatabaseLocator.java:273)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownAndBlockGraphDatabase(DatabaseLocator.java:288)
INFO   | jvm 1    | 2010/10/20 15:45:33 | 	at org.neo4j.rest.Main$1.run(Main.java:35)
STATUS | wrapper  | 2010/10/20 15:45:33 | <-- Wrapper Stopped
STATUS | wrapper  | 2010/10/20 15:46:39 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2010/10/20 15:46:40 | Launching a JVM...
INFO   | jvm 1    | 2010/10/20 15:46:40 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2010/10/20 15:46:40 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2010/10/20 15:46:40 | 
INFO   | jvm 1    | 2010/10/20 15:46:40 | Using database at [neo4j-rest-db]
INFO   | jvm 1    | 2010/10/20 15:46:40 | Running server at [http://localhost:9999/]
INFO   | jvm 1    | 2010/10/20 15:46:40 | 2010-10-20 15:46:40.671:INFO::Logging to STDERR via org.mortbay.log.StdErrLog
INFO   | jvm 1    | 2010/10/20 15:46:40 | 2010-10-20 15:46:40.742:INFO::jetty-6.1.25
INFO   | jvm 1    | 2010/10/20 15:46:40 | 2010-10-20 15:46:40.805:INFO::Started SocketConnector@0.0.0.0:9999
INFO   | jvm 1    | 2010/10/20 15:46:40 | Press Ctrl-C to kill the server
INFO   | jvm 1    | 2010/10/20 15:46:46 | 20/10/2010 15:46:46 com.sun.jersey.api.core.PackagesResourceConfig init
INFO   | jvm 1    | 2010/10/20 15:46:46 | INFO: Scanning for root resource and provider classes in the packages:
INFO   | jvm 1    | 2010/10/20 15:46:46 |   org.neo4j.rest.web
INFO   | jvm 1    | 2010/10/20 15:46:46 | 20/10/2010 15:46:46 com.sun.jersey.api.core.ScanningResourceConfig logClasses
INFO   | jvm 1    | 2010/10/20 15:46:46 | INFO: Root resource classes found:
INFO   | jvm 1    | 2010/10/20 15:46:46 |   class org.neo4j.rest.web.JsonAndHtmlWebService
INFO   | jvm 1    | 2010/10/20 15:46:46 |   class org.neo4j.rest.web.ResourcesService
INFO   | jvm 1    | 2010/10/20 15:46:46 | 20/10/2010 15:46:46 com.sun.jersey.api.core.ScanningResourceConfig logClasses
INFO   | jvm 1    | 2010/10/20 15:46:46 | INFO: Provider classes found:
INFO   | jvm 1    | 2010/10/20 15:46:46 |   class org.neo4j.rest.web.security.AuthenticationExceptionMapper
INFO   | jvm 1    | 2010/10/20 15:46:46 |   class org.neo4j.rest.web.DatabaseBlockedExceptionMapper
INFO   | jvm 1    | 2010/10/20 15:46:46 | 20/10/2010 15:46:46 com.sun.jersey.server.impl.application.WebApplicationImpl _initiate
INFO   | jvm 1    | 2010/10/20 15:46:46 | INFO: Initiating Jersey application, version 'Jersey: 1.3 06/17/2010 04:53 PM'
STATUS | wrapper  | 2010/10/20 16:01:24 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2010/10/20 16:01:25 | Shutting down the server
INFO   | jvm 1    | 2010/10/20 16:01:25 | 2010-10-20 16:01:25.012:INFO::Stopped SocketConnector@0.0.0.0:9999
INFO   | jvm 1    | 2010/10/20 16:01:25 | Unable to close logical log
INFO   | jvm 1    | 2010/10/20 16:01:25 | java.io.FileNotFoundException: neo4j-rest-db/nioneo_logical.log.active (No such file or directory)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:212)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:98)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.setActiveLog(XaLogicalLog.java:1358)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.close(XaLogicalLog.java:709)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaContainer.close(XaContainer.java:102)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.nioneo.xa.NeoStoreXaDataSource.close(NeoStoreXaDataSource.java:229)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.nioneo.xa.NioNeoDbPersistenceSource.stop(NioNeoDbPersistenceSource.java:78)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.GraphDbInstance.shutdown(GraphDbInstance.java:269)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.EmbeddedGraphDbImpl.shutdown(EmbeddedGraphDbImpl.java:260)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.EmbeddedGraphDatabase.shutdown(EmbeddedGraphDatabase.java:118)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownGraphDatabase(DatabaseLocator.java:273)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownAndBlockGraphDatabase(DatabaseLocator.java:288)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.Main$1.run(Main.java:35)
INFO   | jvm 1    | 2010/10/20 16:01:25 | Unable to close logical log
INFO   | jvm 1    | 2010/10/20 16:01:25 | java.io.FileNotFoundException: neo4j-rest-db/lucene/lucene.log.active (No such file or directory)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:212)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:98)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.setActiveLog(XaLogicalLog.java:1358)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.close(XaLogicalLog.java:709)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaContainer.close(XaContainer.java:102)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.index.lucene.LuceneDataSource.close(LuceneDataSource.java:207)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.XaDataSourceManager.unregisterAllDataSources(XaDataSourceManager.java:139)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.TxModule.stop(TxModule.java:101)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.GraphDbInstance.shutdown(GraphDbInstance.java:271)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.EmbeddedGraphDbImpl.shutdown(EmbeddedGraphDbImpl.java:260)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.EmbeddedGraphDatabase.shutdown(EmbeddedGraphDatabase.java:118)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownGraphDatabase(DatabaseLocator.java:273)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownAndBlockGraphDatabase(DatabaseLocator.java:288)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.Main$1.run(Main.java:35)
INFO   | jvm 1    | 2010/10/20 16:01:25 | Unable to close logical log
INFO   | jvm 1    | 2010/10/20 16:01:25 | java.io.FileNotFoundException: neo4j-rest-db/lucene-fulltext/lucene.log.active (No such file or directory)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.open(Native Method)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:212)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at java.io.RandomAccessFile.<init>(RandomAccessFile.java:98)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.setActiveLog(XaLogicalLog.java:1358)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaLogicalLog.close(XaLogicalLog.java:709)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.xaframework.XaContainer.close(XaContainer.java:102)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.index.lucene.LuceneDataSource.close(LuceneDataSource.java:207)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.XaDataSourceManager.unregisterAllDataSources(XaDataSourceManager.java:139)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.impl.transaction.TxModule.stop(TxModule.java:101)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.GraphDbInstance.shutdown(GraphDbInstance.java:271)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.EmbeddedGraphDbImpl.shutdown(EmbeddedGraphDbImpl.java:260)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.kernel.EmbeddedGraphDatabase.shutdown(EmbeddedGraphDatabase.java:118)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownGraphDatabase(DatabaseLocator.java:273)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.domain.DatabaseLocator.shutdownAndBlockGraphDatabase(DatabaseLocator.java:288)
INFO   | jvm 1    | 2010/10/20 16:01:25 | 	at org.neo4j.rest.Main$1.run(Main.java:35)
STATUS | wrapper  | 2010/10/20 16:01:25 | <-- Wrapper Stopped
STATUS | wrapper  | 2010/10/20 16:02:04 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2010/10/20 16:02:05 | Launching a JVM...
INFO   | jvm 1    | 2010/10/20 16:02:05 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2010/10/20 16:02:05 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2010/10/20 16:02:05 | 
INFO   | jvm 1    | 2010/10/20 16:02:05 | Using database at [neo4j-rest-db]
INFO   | jvm 1    | 2010/10/20 16:02:05 | Running server at [http://localhost:9999/]
INFO   | jvm 1    | 2010/10/20 16:02:05 | 2010-10-20 16:02:05.622:INFO::Logging to STDERR via org.mortbay.log.StdErrLog
INFO   | jvm 1    | 2010/10/20 16:02:05 | 2010-10-20 16:02:05.677:INFO::jetty-6.1.25
INFO   | jvm 1    | 2010/10/20 16:02:05 | 2010-10-20 16:02:05.747:INFO::Started SocketConnector@0.0.0.0:9999
INFO   | jvm 1    | 2010/10/20 16:02:05 | Press Ctrl-C to kill the server
INFO   | jvm 1    | 2010/10/20 16:02:14 | 20/10/2010 16:02:14 com.sun.jersey.api.core.PackagesResourceConfig init
INFO   | jvm 1    | 2010/10/20 16:02:14 | INFO: Scanning for root resource and provider classes in the packages:
INFO   | jvm 1    | 2010/10/20 16:02:14 |   org.neo4j.rest.web
INFO   | jvm 1    | 2010/10/20 16:02:14 | 20/10/2010 16:02:14 com.sun.jersey.api.core.ScanningResourceConfig logClasses
INFO   | jvm 1    | 2010/10/20 16:02:14 | INFO: Root resource classes found:
INFO   | jvm 1    | 2010/10/20 16:02:14 |   class org.neo4j.rest.web.JsonAndHtmlWebService
INFO   | jvm 1    | 2010/10/20 16:02:14 |   class org.neo4j.rest.web.ResourcesService
INFO   | jvm 1    | 2010/10/20 16:02:14 | 20/10/2010 16:02:14 com.sun.jersey.api.core.ScanningResourceConfig logClasses
INFO   | jvm 1    | 2010/10/20 16:02:14 | INFO: Provider classes found:
INFO   | jvm 1    | 2010/10/20 16:02:14 |   class org.neo4j.rest.web.security.AuthenticationExceptionMapper
INFO   | jvm 1    | 2010/10/20 16:02:14 |   class org.neo4j.rest.web.DatabaseBlockedExceptionMapper
INFO   | jvm 1    | 2010/10/20 16:02:14 | 20/10/2010 16:02:14 com.sun.jersey.server.impl.application.WebApplicationImpl _initiate
INFO   | jvm 1    | 2010/10/20 16:02:14 | INFO: Initiating Jersey application, version 'Jersey: 1.3 06/17/2010 04:53 PM'
STATUS | wrapper  | 2010/10/20 16:10:50 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2010/10/20 16:10:51 | Shutting down the server
INFO   | jvm 1    | 2010/10/20 16:10:51 | 2010-10-20 16:10:51.338:INFO::Stopped SocketConnector@0.0.0.0:9999
STATUS | wrapper  | 2010/10/20 16:10:51 | <-- Wrapper Stopped
STATUS | wrapper  | 2010/10/20 16:37:59 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2010/10/20 16:37:59 | Launching a JVM...
INFO   | jvm 1    | 2010/10/20 16:37:59 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2010/10/20 16:37:59 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2010/10/20 16:37:59 | 
INFO   | jvm 1    | 2010/10/20 16:37:59 | Using database at [neo4j-rest-db]
INFO   | jvm 1    | 2010/10/20 16:37:59 | Running server at [http://localhost:9999/]
INFO   | jvm 1    | 2010/10/20 16:37:59 | 2010-10-20 16:37:59.868:INFO::Logging to STDERR via org.mortbay.log.StdErrLog
INFO   | jvm 1    | 2010/10/20 16:37:59 | 2010-10-20 16:37:59.920:INFO::jetty-6.1.25
INFO   | jvm 1    | 2010/10/20 16:38:00 | 2010-10-20 16:37:59.979:WARN::failed SocketConnector@0.0.0.0:9999: java.net.BindException: Address already in use
INFO   | jvm 1    | 2010/10/20 16:38:00 | 2010-10-20 16:37:59.979:WARN::failed Server@121ab80: java.net.BindException: Address already in use
INFO   | jvm 1    | 2010/10/20 16:38:00 | 
INFO   | jvm 1    | 2010/10/20 16:38:00 | WrapperSimpleApp: Encountered an error running main: java.lang.RuntimeException: java.net.BindException: Address already in use
INFO   | jvm 1    | 2010/10/20 16:38:00 | java.lang.RuntimeException: java.net.BindException: Address already in use
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at org.neo4j.rest.Jetty6BasedWebServer.startServer(Jetty6BasedWebServer.java:43)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at org.neo4j.rest.Main.main(Main.java:20)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at java.lang.reflect.Method.invoke(Method.java:597)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:240)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at java.lang.Thread.run(Thread.java:619)
INFO   | jvm 1    | 2010/10/20 16:38:00 | Caused by: java.net.BindException: Address already in use
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at java.net.PlainSocketImpl.socketBind(Native Method)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at java.net.PlainSocketImpl.bind(PlainSocketImpl.java:365)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at java.net.ServerSocket.bind(ServerSocket.java:319)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at java.net.ServerSocket.<init>(ServerSocket.java:185)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at java.net.ServerSocket.<init>(ServerSocket.java:141)
INFO   | jvm 1    | 2010/10/20 16:38:00 | 	at org.mortbay.jetty.bio.SocketConnector.newServerSocket(SocketConnector.java:80)
